datetime,temperature,humidity,pressure,wind_direction,wind_speed
2012-10-02 09:00:00,52.59239049200005,87.0,807.0,268.0,0.0
2012-10-02 10:00:00,52.58871239360005,88.0,849.0,281.0,0.0
2012-10-02 11:00:00,52.58503429520003,89.0,890.0,295.0,0.0
2012-10-02 12:00:00,52.58135619680003,89.0,932.0,309.0,0.0
2012-10-02 13:00:00,52.57767809840002,90.0,973.0,323.0,0.0
2012-10-02 14:00:00,52.57400000000001,91.0,1015.0,337.0,0.0
2012-10-02 15:00:00,53.06000000000009,89.0,1027.0,346.0,0.0
2012-10-02 16:00:00,55.59800000000003,76.0,1015.0,157.0,0.0
2012-10-02 17:00:00,56.516000000000005,76.0,1014.0,45.0,0.0
2012-10-02 19:00:00,61.44800000000002,58.0,1013.0,157.0,0.0
2012-10-02 20:00:00,61.736000000000075,53.0,1012.0,157.0,0.0
2012-10-02 21:00:00,62.852000000000075,47.0,1011.0,157.0,0.0
2012-10-02 22:00:00,64.292,45.0,1010.0,157.0,0.0
2012-10-03 00:00:00,64.59800000000003,49.0,1008.0,337.0,0.0
2012-10-03 01:00:00,63.446000000000055,57.0,1008.0,337.0,0.0
2012-10-03 04:00:00,56.21000000000008,83.0,1008.0,202.0,1.0
2012-10-03 08:00:00,52.934,80.0,1009.0,202.0,0.0
2012-10-03 09:00:00,51.96200000000006,81.0,1009.0,225.0,0.0
2012-10-03 10:00:00,51.83600000000007,83.0,1009.0,180.0,0.0
2012-10-03 11:00:00,50.18000000000004,85.0,1010.0,45.0,0.0
2012-10-03 13:00:00,50.360000000000085,87.0,1010.0,180.0,0.0
2012-10-03 14:00:00,48.88399999999999,85.0,1010.0,180.0,0.0
2012-10-03 15:00:00,49.424000000000014,80.0,1010.0,172.0,0.0
2012-10-03 16:00:00,49.964000000000034,75.0,1010.0,164.0,0.0
2012-10-03 17:00:00,50.504000000000055,70.0,1011.0,157.0,1.0
2012-10-03 18:00:00,51.38600000000007,62.0,1012.0,157.0,0.0
2012-10-03 19:00:00,53.438000000000045,63.0,1012.0,202.0,0.0
2012-10-03 20:00:00,55.544000000000075,47.0,1012.0,45.0,0.0
2012-10-03 21:00:00,56.444000000000074,48.0,1012.0,157.0,0.0
2012-10-04 07:00:00,48.72200000000004,70.0,1017.0,22.0,0.0
2012-10-04 08:00:00,47.13800000000005,72.0,1018.0,22.0,1.0
2012-10-04 09:00:00,46.88600000000007,71.0,1018.0,22.0,3.0
2012-10-04 11:00:00,46.07600000000009,45.0,1019.0,22.0,3.0
2012-10-04 12:00:00,45.98600000000007,43.0,1019.0,22.0,1.0
2012-10-04 13:00:00,45.96800000000009,41.0,1019.0,22.0,3.0
2012-10-04 14:00:00,44.40200000000008,40.0,1019.0,22.0,0.0
2012-10-04 17:00:00,52.214000000000034,19.0,1020.0,22.0,0.0
2012-10-04 18:00:00,56.570000000000064,19.0,1019.0,22.0,0.0
2012-10-04 19:00:00,59.73800000000004,19.0,1019.0,22.0,0.0
2012-10-04 20:00:00,60.998000000000026,19.0,1019.0,270.0,0.0
2012-10-04 21:00:00,61.17800000000007,44.0,1032.0,0.0,0.0
2012-10-05 11:00:00,44.07800000000007,73.0,1015.0,22.0,0.0
2012-10-05 12:00:00,43.50200000000008,72.0,1016.0,45.0,0.0
2012-10-05 14:00:00,41.648000000000025,78.0,1016.0,22.0,1.0
2012-10-05 18:00:00,57.938000000000045,19.0,1016.0,202.0,0.0
2012-10-05 20:00:00,60.71000000000008,19.0,1016.0,337.0,1.0
2012-10-05 21:00:00,61.483999999999995,22.0,1015.0,337.0,0.0
2012-10-05 22:00:00,62.492,19.0,1015.0,225.0,0.0
2012-10-05 23:00:00,63.53600000000007,19.0,1015.0,337.0,1.0
2012-10-06 00:00:00,63.06800000000008,19.0,1015.0,270.0,0.0
2012-10-06 01:00:00,60.22400000000002,19.0,1014.0,180.0,0.0
2012-10-06 02:00:00,56.75,36.0,1014.0,22.0,1.0
2012-10-06 03:00:00,53.87000000000006,44.0,1014.0,22.0,1.0
2012-10-06 04:00:00,52.25,50.0,1014.0,45.0,1.0
2012-10-06 05:00:00,50.792,44.0,1015.0,22.0,0.0
2012-10-06 06:00:00,48.992,48.0,1014.0,22.0,1.0
2012-10-06 07:00:00,48.45200000000008,54.0,1015.0,22.0,0.0
2012-10-06 12:00:00,45.48200000000001,63.0,1015.0,180.0,0.0
2012-10-06 13:00:00,44.65400000000005,69.0,1016.0,22.0,0.0
2012-10-06 14:00:00,43.682000000000016,72.0,1016.0,22.0,0.0
2012-10-06 15:00:00,43.50200000000008,74.0,1016.0,180.0,0.0
2012-10-06 16:00:00,46.79600000000005,100.0,1030.0,0.0,0.0
2012-10-06 17:00:00,52.39400000000008,35.0,1016.0,337.0,1.0
2012-10-06 18:00:00,57.61400000000003,19.0,1016.0,22.0,0.0
2012-10-06 19:00:00,62.22200000000004,19.0,1016.0,337.0,0.0
2012-10-06 20:00:00,62.76200000000006,19.0,1015.0,337.0,0.0
2012-10-06 21:00:00,63.42800000000007,19.0,1015.0,337.0,2.0
2012-10-06 22:00:00,65.30000000000001,19.0,1015.0,337.0,2.0
2012-10-07 01:00:00,62.25800000000001,23.0,1014.0,337.0,0.0
2012-10-07 05:00:00,51.74600000000005,53.0,1013.0,22.0,2.0
2012-10-07 10:00:00,47.228000000000065,62.0,1014.0,45.0,0.0
2012-10-07 14:00:00,44.852000000000075,100.0,1027.0,0.0,0.0
2012-10-07 15:00:00,45.69800000000002,74.0,1014.0,22.0,0.0
2012-10-07 16:00:00,50.57600000000009,66.0,1025.0,0.0,0.0
2012-10-07 19:00:00,60.40400000000005,63.0,1025.0,0.0,0.0
2012-10-08 08:00:00,50.774000000000015,65.0,1010.0,22.0,0.0
2012-10-08 10:00:00,49.49600000000005,75.0,1009.0,22.0,0.0
2012-10-08 12:00:00,48.30800000000001,80.0,1009.0,22.0,0.0
2012-10-08 13:00:00,48.182000000000016,83.0,1009.0,22.0,0.0
2012-10-08 14:00:00,45.91400000000003,87.0,1009.0,22.0,0.0
2012-10-08 15:00:00,45.608000000000004,88.0,1009.0,22.0,0.0
2012-10-09 12:00:00,48.29000000000002,86.0,1003.0,22.0,0.0
2012-10-09 16:00:00,49.064000000000036,92.0,1004.0,22.0,0.0
2012-10-09 17:00:00,54.5,76.0,1014.0,250.0,1.0
2012-10-09 18:00:00,58.58600000000007,72.0,1015.0,240.0,2.0
2012-10-09 19:00:00,61.88000000000004,63.0,1015.0,290.0,2.0
2012-10-09 20:00:00,64.81400000000004,59.0,1014.0,250.0,2.0
2012-10-09 21:00:00,64.31000000000009,55.0,1014.0,300.0,2.0
2012-10-09 22:00:00,65.44400000000007,55.0,1014.0,260.0,3.0
2012-10-10 00:00:00,65.82200000000003,55.0,1013.0,290.0,1.0
2012-10-10 01:00:00,62.52800000000006,59.0,1013.0,0.0,0.0
2012-10-10 04:00:00,54.194000000000074,76.0,1014.0,80.0,2.0
2012-10-10 06:00:00,51.69199999999999,81.0,1015.0,90.0,1.0
2012-10-10 08:00:00,51.00800000000001,81.0,1016.0,0.0,0.0
2012-10-10 09:00:00,50.09000000000002,83.0,1016.0,40.0,0.0
2012-10-10 10:00:00,49.17200000000004,85.0,1016.0,80.0,1.0
2012-10-10 11:00:00,48.254000000000055,87.0,1017.0,120.0,2.0
2012-10-10 14:00:00,46.61600000000001,93.0,1019.0,110.0,4.0
2012-10-10 16:00:00,48.16400000000003,87.0,1019.0,100.0,4.0
2012-10-10 17:00:00,51.116000000000014,100.0,1019.0,0.0,0.0
2012-10-10 18:00:00,51.47600000000009,81.0,1020.0,130.0,4.0
2012-10-10 19:00:00,53.72600000000009,81.0,1020.0,130.0,4.0
2012-10-10 20:00:00,56.12000000000006,81.0,1020.0,130.0,4.0
2012-10-10 21:00:00,58.71200000000006,76.0,1019.0,140.0,3.0
2012-10-10 22:00:00,58.81100000000007,72.0,1016.0,166.0,2.0
2012-10-10 23:00:00,58.91000000000008,69.0,1013.0,192.0,1.0
2012-10-11 00:00:00,58.91000000000008,69.0,1013.0,192.0,1.0
2012-10-11 01:00:00,58.91000000000008,69.0,1013.0,192.0,1.0
2012-10-11 02:00:00,58.91000000000008,69.0,1013.0,192.0,1.0
2012-10-11 03:00:00,58.91000000000008,69.0,1013.0,192.0,1.0
2012-10-11 04:00:00,58.91000000000008,69.0,1013.0,192.0,1.0
2012-10-11 05:00:00,53.22200000000004,78.0,1015.0,146.0,3.0
2012-10-11 06:00:00,47.53399999999999,87.0,1017.0,100.0,4.0
2012-10-11 09:00:00,46.004000000000055,93.0,1017.0,90.0,1.0
2012-10-11 10:00:00,45.266000000000005,93.0,1016.0,80.0,1.0
2012-10-11 13:00:00,44.258,93.0,1016.0,100.0,1.0
2012-10-11 14:00:00,44.87000000000006,93.0,1016.0,100.0,1.0
2012-10-11 19:00:00,56.93000000000004,76.0,1013.0,212.0,1.0
2012-10-11 20:00:00,56.93000000000004,76.0,1013.0,212.0,1.0
2012-10-12 12:00:00,49.55,93.0,1016.0,150.0,1.0
2012-10-12 17:00:00,49.04600000000005,93.0,1015.0,100.0,1.0
2012-10-12 18:00:00,49.604000000000056,93.0,1015.0,0.0,0.0
2012-10-12 19:00:00,50.88200000000002,87.0,1014.0,110.0,1.0
2012-10-12 20:00:00,52.16000000000008,76.0,1013.0,160.0,1.0
2012-10-12 22:00:00,53.564000000000036,76.0,1012.0,0.0,0.0
2012-10-13 03:00:00,55.40720000000003,63.0,810.0,208.0,1.0
2012-10-13 04:00:00,55.85,57.0,1013.0,201.0,1.0
2012-10-13 05:00:00,50.233999999999995,87.0,1009.0,150.0,3.0
2012-10-13 10:00:00,49.67600000000009,87.0,1009.0,130.0,5.0
2012-10-13 20:00:00,51.36800000000009,93.0,1009.0,110.0,4.0
2012-10-14 05:00:00,52.44800000000002,93.0,1012.0,90.0,4.0
2012-10-14 16:00:00,53.24000000000002,81.0,1013.0,310.0,2.0
2012-10-15 07:00:00,55.65200000000008,93.0,1010.0,100.0,5.0
2012-10-15 09:00:00,55.58000000000004,87.0,1015.0,130.0,7.0
2012-10-15 10:00:00,55.67000000000006,87.0,1015.0,140.0,7.0
2012-10-15 11:00:00,56.01200000000006,87.0,1014.0,120.0,9.0
2012-10-15 14:00:00,56.01200000000006,96.0,1001.0,157.0,2.0
2012-10-15 15:00:00,55.99400000000007,87.0,1012.0,150.0,6.0
2012-10-15 16:00:00,55.562000000000054,87.0,1010.0,150.0,7.0
2012-10-15 17:00:00,56.174000000000014,87.0,1010.0,150.0,7.0
2012-10-15 18:00:00,55.50800000000001,93.0,1010.0,160.0,10.0
2012-10-15 19:00:00,56.174000000000014,93.0,1010.0,160.0,10.0
2012-10-16 02:00:00,55.92200000000004,93.0,1010.0,160.0,5.0
2012-10-16 06:00:00,55.07600000000009,93.0,1013.0,180.0,1.0
2012-10-16 07:00:00,54.104000000000056,96.0,1001.0,157.0,0.0
2012-10-16 16:00:00,51.42200000000004,93.0,1013.0,100.0,5.0
2012-10-16 18:00:00,52.592,87.0,1011.0,110.0,8.0
2012-10-16 20:00:00,54.41000000000008,82.0,1010.0,130.0,4.0
2012-10-16 22:00:00,53.690000000000026,93.0,993.0,40.0,2.0
2012-10-17 01:00:00,52.7,87.0,1017.0,90.0,7.0
2012-10-17 02:00:00,52.52000000000007,93.0,998.0,190.0,7.0
2012-10-17 07:00:00,54.55400000000006,82.0,998.0,200.0,5.0
2012-10-17 08:00:00,53.58200000000002,82.0,998.0,200.0,5.0
2012-10-17 09:00:00,54.35600000000003,76.0,999.0,220.0,5.0
2012-10-17 10:00:00,53.708000000000006,76.0,999.0,220.0,5.0
2012-10-17 11:00:00,53.690000000000026,71.0,1001.0,250.0,6.0
2012-10-17 14:00:00,49.80200000000008,76.0,1007.0,280.0,14.0
2012-10-17 15:00:00,49.31600000000001,76.0,1009.0,270.0,10.0
2012-10-17 16:00:00,49.83800000000005,81.0,1011.0,250.0,7.0
2012-10-17 17:00:00,52.64600000000005,71.0,1012.0,230.0,5.0
2012-10-17 18:00:00,54.41000000000008,66.0,1014.0,250.0,4.0
2012-10-17 19:00:00,54.5,54.0,1015.0,250.0,2.0
2012-10-17 20:00:00,56.156000000000034,54.0,1015.0,270.0,2.0
2012-10-17 21:00:00,57.2,54.0,1016.0,310.0,2.0
2012-10-17 22:00:00,55.940000000000026,54.0,1016.0,270.0,2.0
2012-10-17 23:00:00,55.77800000000006,54.0,1016.0,270.0,2.0
2012-10-18 01:00:00,51.87200000000004,58.0,1019.0,190.0,1.0
2012-10-18 03:00:00,48.992,76.0,1021.0,250.0,5.0
2012-10-18 04:00:00,48.32600000000009,81.0,1021.0,250.0,6.0
2012-10-18 05:00:00,48.34400000000008,76.0,1022.0,240.0,6.0
2012-10-18 07:00:00,47.912000000000056,76.0,998.0,250.0,4.0
2012-10-18 08:00:00,47.21000000000008,76.0,998.0,250.0,4.0
2012-10-18 09:00:00,46.90400000000005,81.0,1025.0,270.0,4.0
2012-10-18 10:00:00,45.932000000000016,87.0,1025.0,110.0,2.0
2012-10-18 11:00:00,45.35600000000003,87.0,1025.0,110.0,2.0
2012-10-18 13:00:00,44.72600000000009,93.0,1025.0,80.0,2.0
2012-10-18 14:00:00,45.464000000000034,93.0,1025.0,70.0,2.0
2012-10-18 15:00:00,45.194000000000074,87.0,1025.0,70.0,2.0
2012-10-18 16:00:00,46.562000000000054,87.0,1026.0,40.0,1.0
2012-10-18 17:00:00,47.228000000000065,81.0,1026.0,90.0,2.0
2012-10-18 18:00:00,49.406000000000034,76.0,1026.0,110.0,2.0
2012-10-18 19:00:00,51.044000000000075,81.0,1026.0,120.0,3.0
2012-10-18 20:00:00,50.97200000000004,76.0,1026.0,130.0,4.0
2012-10-18 21:00:00,51.09800000000003,66.0,1026.0,140.0,4.0
2012-10-18 22:00:00,51.92600000000009,71.0,1025.0,160.0,2.0
2012-10-18 23:00:00,52.736000000000075,66.0,1025.0,140.0,2.0
2012-10-19 00:00:00,51.78200000000002,87.0,1019.0,0.0,0.0
2012-10-19 01:00:00,50.900000000000006,66.0,1003.0,110.0,3.0
2012-10-19 02:00:00,50.21600000000001,71.0,1024.0,90.0,3.0
2012-10-19 03:00:00,50.233999999999995,71.0,1024.0,110.0,1.0
2012-10-19 04:00:00,49.67600000000009,76.0,1024.0,40.0,1.0
2012-10-19 06:00:00,49.46000000000008,81.0,1023.0,70.0,2.0
2012-10-19 07:00:00,48.84800000000003,81.0,1023.0,80.0,2.0
2012-10-19 08:00:00,48.84800000000003,81.0,1023.0,80.0,2.0
2012-10-19 10:00:00,48.63200000000002,81.0,1023.0,90.0,2.0
2012-10-19 11:00:00,48.84800000000003,81.0,1022.0,100.0,2.0
2012-10-19 12:00:00,48.61400000000003,81.0,1021.0,100.0,3.0
2012-10-19 13:00:00,48.72200000000004,81.0,1007.0,100.0,4.0
2012-10-19 15:00:00,48.70400000000005,76.0,1019.0,100.0,4.0
2012-10-19 16:00:00,50.32400000000001,71.0,1018.0,100.0,4.0
2012-10-19 17:00:00,50.03600000000007,71.0,1017.0,90.0,2.0
2012-10-19 19:00:00,51.116000000000014,71.0,1016.0,30.0,1.0
2012-10-19 20:00:00,50.86400000000003,76.0,1015.0,180.0,1.0
2012-10-19 21:00:00,50.21600000000001,87.0,1014.0,90.0,4.0
2012-10-19 23:00:00,49.38800000000005,93.0,1011.0,50.0,5.0
2012-10-20 01:00:00,49.58600000000007,100.0,1005.0,0.0,0.0
2012-10-20 02:00:00,49.44199999999999,87.0,1008.0,60.0,4.0
2012-10-20 03:00:00,50.05400000000006,87.0,1008.0,60.0,4.0
2012-10-20 04:00:00,49.58600000000007,93.0,1007.0,80.0,5.0
2012-10-20 05:00:00,50.342,93.0,1007.0,90.0,6.0
2012-10-20 06:00:00,50.486000000000075,93.0,1019.0,120.0,5.0
2012-10-20 10:00:00,52.37600000000009,87.0,1021.0,150.0,9.0
2012-10-20 11:00:00,52.91600000000001,87.0,1022.0,160.0,10.0
2012-10-20 12:00:00,53.366000000000014,82.0,1004.0,170.0,9.0
2012-10-20 13:00:00,53.25800000000001,87.0,1023.0,180.0,6.0
2012-10-20 14:00:00,53.708000000000006,82.0,1005.0,200.0,4.0
2012-10-20 17:00:00,53.096000000000046,87.0,1023.0,320.0,5.0
2012-10-20 18:00:00,53.690000000000026,81.0,1023.0,260.0,3.0
2012-10-20 19:00:00,53.024000000000015,81.0,1008.0,240.0,4.0
2012-10-20 20:00:00,52.86200000000006,81.0,1008.0,240.0,4.0
2012-10-20 21:00:00,52.141999999999996,66.0,1006.0,280.0,5.0
2012-10-21 00:00:00,52.934,66.0,1006.0,280.0,3.0
2012-10-21 01:00:00,49.964000000000034,71.0,1006.0,250.0,2.0
2012-10-21 02:00:00,47.87600000000009,81.0,1006.0,220.0,2.0
2012-10-21 03:00:00,48.32600000000009,81.0,1006.0,180.0,1.0
2012-10-21 23:00:00,47.75,66.0,1010.0,190.0,8.0
2012-10-22 04:00:00,41.918000000000085,86.0,1010.0,110.0,6.0
2012-10-22 05:00:00,41.88200000000002,86.0,1020.0,100.0,7.0
2012-10-22 07:00:00,41.48600000000007,86.0,1010.0,100.0,5.0
2012-10-22 10:00:00,41.018000000000086,93.0,1010.0,90.0,5.0
2012-10-22 11:00:00,41.108000000000004,93.0,1010.0,90.0,5.0
2012-10-22 12:00:00,41.77850000000001,90.0,1010.0,95.0,5.0
2012-10-22 13:00:00,42.44900000000001,87.0,1011.0,101.0,4.0
2012-10-22 14:00:00,43.119500000000016,85.0,1012.0,106.0,4.0
2012-10-22 15:00:00,43.79000000000002,82.0,1013.0,112.0,3.0
2012-10-22 17:00:00,40.98200000000001,86.0,1011.0,80.0,5.0
2012-10-22 19:00:00,44.24000000000002,86.0,1011.0,80.0,5.0
2012-10-22 21:00:00,44.33000000000004,87.0,1005.0,60.0,4.0
2012-10-23 00:00:00,45.17600000000009,56.0,1012.0,70.0,5.0
2012-10-23 01:00:00,44.74400000000007,81.0,1003.0,80.0,5.0
2012-10-23 02:00:00,43.772000000000034,79.0,1000.0,45.0,3.0
2012-10-23 03:00:00,43.19600000000005,76.0,1000.0,22.0,1.0
2012-10-23 04:00:00,42.54800000000002,75.0,999.0,90.0,5.0
2012-10-23 05:00:00,42.36800000000009,81.0,998.0,90.0,4.0
2012-10-23 07:00:00,41.41400000000003,75.0,997.0,60.0,4.0
2012-10-23 08:00:00,40.11800000000009,86.0,996.0,70.0,2.0
2012-10-23 09:00:00,39.938000000000045,86.0,1008.0,80.0,3.0
2012-10-23 10:00:00,39.86600000000001,80.0,997.0,110.0,3.0
2012-10-23 11:00:00,39.07400000000001,86.0,1007.0,80.0,2.0
2012-10-23 12:00:00,37.92200000000004,86.0,1006.0,0.0,0.0
2012-10-23 16:00:00,39.758,70.0,1005.0,140.0,1.0
2012-10-23 18:00:00,44.924000000000014,66.0,1004.0,10.0,2.0
2012-10-23 19:00:00,47.516000000000005,61.0,1003.0,230.0,3.0
2012-10-23 20:00:00,47.858000000000004,61.0,1002.0,320.0,1.0
2012-10-23 21:00:00,48.650000000000006,70.0,1002.0,300.0,8.0
2012-10-24 01:00:00,46.274000000000015,75.0,1003.0,100.0,5.0
2012-10-24 03:00:00,44.041999999999994,81.0,1003.0,10.0,1.0
2012-10-24 07:00:00,43.12400000000001,87.0,1004.0,0.0,0.0
2012-10-24 09:00:00,42.36800000000009,93.0,1005.0,90.0,1.0
2012-10-24 10:00:00,42.17000000000006,93.0,1005.0,80.0,1.0
2012-10-24 11:00:00,42.062000000000054,93.0,1006.0,80.0,2.0
2012-10-24 12:00:00,41.791999999999994,93.0,1006.0,80.0,2.0
2012-10-24 13:00:00,42.02600000000009,86.0,1007.0,110.0,3.0
2012-10-24 14:00:00,41.54000000000002,86.0,1007.0,110.0,5.0
2012-10-24 15:00:00,41.54000000000002,86.0,1008.0,110.0,4.0
2012-10-24 16:00:00,41.48600000000007,86.0,999.0,110.0,4.0
2012-10-24 17:00:00,41.918000000000085,86.0,999.0,100.0,4.0
2012-10-24 18:00:00,41.846000000000046,86.0,999.0,100.0,4.0
2012-10-24 19:00:00,42.20600000000003,86.0,1010.0,90.0,5.0
2012-10-24 20:00:00,42.728000000000065,86.0,1010.0,80.0,4.0
2012-10-24 21:00:00,43.86200000000006,81.0,1010.0,90.0,7.0
2012-10-24 22:00:00,44.88800000000005,81.0,1010.0,90.0,7.0
2012-10-25 01:00:00,44.52800000000006,81.0,1011.0,70.0,5.0
2012-10-25 02:00:00,43.97000000000006,87.0,1011.0,100.0,5.0
2012-10-25 03:00:00,44.312000000000054,70.0,1003.0,90.0,5.0
2012-10-25 06:00:00,44.492,81.0,1012.0,90.0,4.0
2012-10-25 07:00:00,44.36600000000001,81.0,1011.0,110.0,5.0
2012-10-25 08:00:00,43.88000000000004,86.0,1011.0,110.0,5.0
2012-10-25 09:00:00,43.12400000000001,86.0,1012.0,90.0,6.0
2012-10-25 10:00:00,43.32200000000004,81.0,1012.0,90.0,4.0
2012-10-25 11:00:00,42.89000000000002,86.0,1011.0,100.0,4.0
2012-10-25 13:00:00,43.03399999999999,81.0,1006.0,70.0,5.0
2012-10-25 14:00:00,42.84500000000006,81.0,1009.0,90.0,4.0
2012-10-25 15:00:00,42.65600000000003,81.0,1013.0,110.0,4.0
2012-10-25 16:00:00,42.872000000000035,81.0,1013.0,110.0,4.0
2012-10-25 18:00:00,44.18600000000007,81.0,1015.0,110.0,2.0
2012-10-25 19:00:00,43.7,81.0,1015.0,110.0,2.0
2012-10-25 20:00:00,43.82600000000009,85.0,1005.0,157.0,0.0
2012-10-25 21:00:00,44.11400000000003,87.0,1007.0,100.0,4.0
2012-10-25 22:00:00,44.79800000000002,87.0,1007.0,100.0,4.0
2012-10-26 00:00:00,44.51000000000008,88.0,1007.0,22.0,1.0
2012-10-26 01:00:00,44.63600000000007,81.0,1009.0,60.0,5.0
2012-10-26 03:00:00,43.88000000000004,87.0,1019.0,80.0,1.0
2012-10-26 04:00:00,43.556000000000026,81.0,1009.0,0.0,0.0
2012-10-26 05:00:00,43.483999999999995,87.0,1010.0,0.0,0.0
2012-10-26 06:00:00,42.69199999999999,87.0,1010.0,0.0,0.0
2012-10-26 08:00:00,41.63000000000004,87.0,1010.0,120.0,1.0
2012-10-26 09:00:00,41.55800000000001,87.0,1024.0,110.0,1.0
2012-10-26 10:00:00,41.55800000000001,81.0,1024.0,120.0,2.0
2012-10-26 11:00:00,41.95400000000005,86.0,1025.0,110.0,1.0
2012-10-26 12:00:00,41.306000000000026,93.0,1026.0,100.0,1.0
2012-10-26 13:00:00,41.108000000000004,86.0,1026.0,90.0,1.0
2012-10-26 14:00:00,40.19000000000002,93.0,1027.0,100.0,2.0
2012-10-26 15:00:00,40.11800000000009,93.0,1028.0,100.0,2.0
2012-10-26 16:00:00,41.162000000000056,93.0,1028.0,110.0,3.0
2012-10-26 17:00:00,42.44000000000002,87.0,1029.0,110.0,3.0
2012-10-26 18:00:00,45.42800000000007,81.0,1030.0,90.0,1.0
2012-10-26 19:00:00,47.04800000000002,76.0,1030.0,0.0,0.0
2012-10-26 20:00:00,48.00200000000008,71.0,1030.0,260.0,3.0
2012-10-26 21:00:00,48.47000000000006,71.0,1030.0,0.0,0.0
2012-10-27 00:00:00,48.2,76.0,1030.0,0.0,0.0
2012-10-27 02:00:00,45.06800000000008,81.0,1029.0,80.0,2.0
2012-10-27 03:00:00,44.79800000000002,81.0,1029.0,80.0,2.0
2012-10-27 04:00:00,44.69000000000002,81.0,1028.0,90.0,4.0
2012-10-27 08:00:00,44.15,87.0,1026.0,80.0,3.0
2012-10-27 11:00:00,44.11400000000003,87.0,1025.0,80.0,4.0
2012-10-27 12:00:00,43.91600000000001,87.0,1024.0,60.0,4.0
2012-10-27 13:00:00,43.64600000000005,87.0,1023.0,60.0,5.0
2012-10-27 14:00:00,43.50200000000008,87.0,1022.0,80.0,5.0
2012-10-27 15:00:00,43.50200000000008,87.0,1010.0,50.0,4.0
2012-10-27 17:00:00,43.19600000000005,87.0,1009.0,60.0,4.0
2012-10-27 18:00:00,44.024000000000015,93.0,1022.0,70.0,4.0
2012-10-27 19:00:00,45.01400000000003,75.0,1021.0,50.0,1.0
2012-10-27 20:00:00,46.022000000000034,76.0,1009.0,90.0,6.0
2012-10-27 21:00:00,47.01200000000006,76.0,1021.0,90.0,5.0
2012-10-27 22:00:00,47.69600000000005,71.0,1010.0,100.0,5.0
2012-10-27 23:00:00,47.21000000000008,71.0,1010.0,100.0,5.0
2012-10-28 00:00:00,46.45400000000005,76.0,1010.0,100.0,2.0
2012-10-28 01:00:00,45.89600000000005,81.0,1019.0,120.0,2.0
2012-10-28 02:00:00,45.03200000000002,87.0,1018.0,90.0,2.0
2012-10-28 03:00:00,44.96000000000008,87.0,1010.0,90.0,2.0
2012-10-28 04:00:00,44.79800000000002,87.0,1016.0,50.0,2.0
2012-10-28 05:00:00,44.582000000000015,87.0,1017.0,90.0,2.0
2012-10-28 07:00:00,44.22200000000004,93.0,1017.0,110.0,1.0
2012-10-28 08:00:00,44.38399999999999,93.0,1012.0,100.0,2.0
2012-10-28 09:00:00,44.11400000000003,93.0,1016.0,120.0,1.0
2012-10-28 10:00:00,44.11400000000003,93.0,1016.0,100.0,1.0
2012-10-28 11:00:00,43.97000000000006,93.0,1016.0,110.0,1.0
2012-10-28 12:00:00,44.11400000000003,93.0,1016.0,110.0,1.0
2012-10-28 13:00:00,44.024000000000015,93.0,1016.0,130.0,1.0
2012-10-28 14:00:00,43.556000000000026,93.0,1015.0,100.0,2.0
2012-10-28 15:00:00,43.483999999999995,93.0,1015.0,90.0,3.0
2012-10-28 21:00:00,47.354000000000056,93.0,1012.0,100.0,5.0
2012-10-29 00:00:00,46.67000000000006,93.0,1009.0,80.0,6.0
2012-10-29 02:00:00,46.418000000000085,93.0,1007.0,70.0,6.0
2012-10-29 03:00:00,47.06600000000001,93.0,1007.0,80.0,3.0
2012-10-29 09:00:00,47.31800000000008,93.0,1009.0,100.0,2.0
2012-10-29 10:00:00,47.31800000000008,93.0,1009.0,100.0,2.0
2012-10-29 12:00:00,47.31800000000008,93.0,1011.0,110.0,2.0
2012-10-29 13:00:00,47.33600000000007,93.0,1011.0,90.0,2.0
2012-10-29 15:00:00,47.19199999999999,93.0,1012.0,90.0,3.0
2012-10-29 18:00:00,49.891999999999996,93.0,1013.0,100.0,2.0
2012-10-29 19:00:00,52.46600000000001,82.0,1024.0,130.0,2.0
2012-10-29 20:00:00,53.40200000000008,71.0,1013.0,160.0,2.0
2012-10-29 21:00:00,55.022000000000034,76.0,1013.0,130.0,3.0
2012-10-30 00:00:00,53.06000000000009,76.0,1026.0,140.0,2.0
2012-10-30 01:00:00,51.69199999999999,87.0,1026.0,100.0,2.0
2012-10-30 02:00:00,50.54000000000002,87.0,1011.0,90.0,3.0
2012-10-30 04:00:00,50.18000000000004,81.0,1010.0,90.0,2.0
2012-10-30 05:00:00,50.342,87.0,1009.0,110.0,3.0
2012-10-30 07:00:00,49.08200000000002,93.0,1008.0,40.0,3.0
2012-10-30 08:00:00,48.88399999999999,93.0,1008.0,50.0,2.0
2012-10-30 09:00:00,48.794000000000075,93.0,1027.0,30.0,3.0
2012-10-30 10:00:00,48.794000000000075,93.0,1028.0,40.0,2.0
2012-10-30 11:00:00,48.34400000000008,93.0,1015.0,130.0,1.0
2012-10-30 13:00:00,47.55200000000008,93.0,1006.0,90.0,1.0
2012-10-30 14:00:00,46.94000000000002,93.0,1006.0,10.0,2.0
2012-10-30 15:00:00,46.86800000000009,93.0,1006.0,10.0,2.0
2012-10-30 17:00:00,47.570000000000064,93.0,1009.0,170.0,1.0
2012-10-30 18:00:00,48.272000000000034,93.0,1010.0,140.0,2.0
